Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Rentabilidad.Anual,Rentabilidad.B,Rentabilidad.Acumulada
30/03/2013,12.806313,"38,955,069.31","1,233","3,041,864.51",-0.067188196,-0.922408,0.2806313
31/03/2013,12.805091,"38,951,352.11","1,233","3,041,864.51",-0.07583371,-1.050739,0.2805091
01/04/2013,12.856124,"39,115,526.47","1,232","3,042,559.84",-0.072064041,-0.998414,0.2856124
02/04/2013,12.744659,"38,766,479.48","1,228","3,041,782.52",-0.080023628,-1.108587,0.2744659
03/04/2013,12.670731,"38,781,714.31","1,226","3,060,732.27",-0.102833876,-1.452329,0.2670731
04/04/2013,12.65409,"38,719,299.07","1,225","3,059,824.81",-0.10516259,-1.487127,0.265409
05/04/2013,12.566902,"38,412,576.24","1,224","3,056,646.44",-0.096820362,-1.347165,0.2566902
06/04/2013,12.565734,"38,406,119.63","1,223","3,056,416.79",-0.095948474,-1.333622,0.2565734
07/04/2013,12.564566,"38,371,141.80","1,222","3,053,917.09",-0.095948342,-1.333496,0.2564566
08/04/2013,12.506876,"38,190,109.94","1,221","3,053,529.03",-0.100015486,-1.389892,0.2506876
09/04/2013,12.564891,"38,365,520.52","1,220","3,053,390.73",-0.095756575,-1.330583,0.2564891
10/04/2013,12.572041,"38,339,644.65","1,217","3,049,595.88",-0.086959556,-1.197383,0.2572041
11/04/2013,12.585864,"38,358,579.48","1,215","3,047,750.94",-0.080716397,-1.105084,0.2585864
12/04/2013,12.52138,"38,053,105.23","1,213","3,039,050.48",-0.084239845,-1.151829,0.252138
13/04/2013,12.520171,"38,058,474.60","1,213","3,039,772.69",-0.09231462,-1.273343,0.2520171
14/04/2013,12.518963,"38,054,801.49","1,213","3,039,772.69",-0.090368875,-1.243718,0.2518963
15/04/2013,12.180306,"36,965,425.11","1,211","3,034,851.81",-0.114894877,-1.581117,0.2180306
16/04/2013,12.275348,"37,177,518.01","1,209","3,028,632.41",-0.107906918,-1.484817,0.2275348
17/04/2013,12.074599,"36,597,622.20","1,210","3,030,959.61",-0.12211084,-1.679528,0.2074599
18/04/2013,11.99164,"36,341,233.65","1,211","3,030,547.37",-0.130842437,-1.805214,0.199164
19/04/2013,11.987831,"36,326,827.90","1,210","3,030,308.69",-0.129882477,-1.789424,0.1987831
20/04/2013,11.986673,"36,323,319.32","1,210","3,030,308.69",-0.128557331,-1.768303,0.1986673
21/04/2013,11.985515,"36,319,811.07","1,210","3,030,308.69",-0.132428376,-1.8295,0.1985515
22/04/2013,11.959958,"36,427,827.52","1,207","3,045,815.78",-0.134199103,-1.853793,0.1959958
23/04/2013,11.96265,"36,386,505.39","1,204","3,041,676.03",-0.133924977,-1.849837,0.196265
24/04/2013,11.967223,"36,406,416.45","1,206","3,042,177.40",-0.124115633,-1.695794,0.1967223
25/04/2013,12.193644,"37,083,677.81","1,205","3,041,230.16",-0.109857871,-1.504892,0.2193644
26/04/2013,12.009917,"36,524,921.50","1,205","3,041,230.16",-0.123261906,-1.688492,0.2009917
27/04/2013,12.008778,"36,491,285.00","1,204","3,038,717.62",-0.122487811,-1.676249,0.2008778
28/04/2013,12.007639,"36,405,705.04","1,203","3,031,878.69",-0.126069311,-1.732168,0.2007639
29/04/2013,12.083713,"36,636,351.14","1,203","3,031,878.69",-0.120454006,-1.654867,0.2083713
30/04/2013,11.870827,"36,023,108.60","1,203","3,034,591.22",-0.135872255,-1.866525,0.1870827
01/05/2013,11.858894,"35,986,896.87","1,203","3,034,591.22",-0.13077838,-1.784225,0.1858894
02/05/2013,11.928016,"36,154,512.62","1,202","3,031,058.47",-0.125898192,-1.71801,0.1928016
03/05/2013,12.056159,"36,541,550.10","1,201","3,030,944.51",-0.107033074,-1.445079,0.2056159
04/05/2013,12.055028,"36,540,201.13","1,201","3,031,116.95",-0.096531506,-1.288025,0.2055028
05/05/2013,12.053898,"36,536,773.50","1,201","3,031,116.95",-0.102235626,-1.372674,0.2053898
06/05/2013,12.099299,"36,651,967.76","1,200","3,029,263.62",-0.098769421,-1.32601,0.2099299
07/05/2013,12.041702,"36,501,491.03","1,201","3,031,256.70",-0.102975213,-1.382344,0.2041702
08/05/2013,12.156405,"36,849,182.85","1,201","3,031,256.70",-0.084093688,-1.116137,0.2156405
09/05/2013,12.183693,"36,883,417.52","1,198","3,027,277.27",-0.059717979,-0.773795,0.2183693
10/05/2013,12.181534,"36,858,880.17","1,198","3,025,799.63",-0.067220863,-0.877864,0.2181534
11/05/2013,12.18039,"36,855,050.75","1,197","3,025,769.31",-0.073283646,-0.963211,0.218039
12/05/2013,12.179247,"36,851,591.01","1,197","3,025,769.31",-0.066966313,-0.874137,0.2179247
13/05/2013,12.242344,"37,041,009.27","1,197","3,025,646.78",-0.062042153,-0.809782,0.2242344
14/05/2013,12.022576,"36,188,929.03","1,196","3,010,081.14",-0.078791081,-1.028292,0.2022576
15/05/2013,11.814761,"35,569,314.73","1,195","3,010,582.78",-0.079314008,-1.017802,0.1814761
16/05/2013,11.3901,"34,218,155.19","1,194","3,004,201.55",-0.099513481,-1.258729,0.13901
17/05/2013,11.542554,"34,671,113.63","1,192","3,003,764.43",-0.083129082,-1.046518,0.1542554
18/05/2013,11.54147,"34,667,856.17","1,192","3,003,764.43",-0.073536426,-0.916084,0.154147
19/05/2013,11.540385,"34,664,599.03","1,192","3,003,764.43",-0.068238288,-0.845169,0.1540385
20/05/2013,11.569379,"34,771,688.51","1,193","3,005,493.14",-0.065810671,-0.815026,0.1569379
21/05/2013,11.658621,"35,039,905.29","1,193","3,005,493.14",-0.058517248,-0.724634,0.1658621
22/05/2013,11.730486,"35,127,615.06","1,191","2,994,557.56",-0.062694734,-0.784632,0.1730486
23/05/2013,11.675904,"34,972,472.57","1,189","2,995,268.92",-0.069502206,-0.872115,0.1675904
24/05/2013,11.547391,"34,496,995.89","1,186","2,987,427.80",-0.072501844,-0.902651,0.1547391
25/05/2013,11.546288,"34,494,202.81","1,187","2,987,471.10",-0.077058202,-0.964022,0.1546288
26/05/2013,11.545186,"34,490,910.02","1,187","2,987,471.10",-0.07653775,-0.95688,0.1545186
27/05/2013,11.500334,"34,209,793.15","1,185","2,974,678.31",-0.080044595,-1.000635,0.1500334
28/05/2013,11.462595,"34,098,929.33","1,185","2,974,800.07",-0.08298301,-1.037277,0.1462595
29/05/2013,11.296658,"33,547,487.76","1,180","2,969,682.46",-0.096996409,-1.213434,0.1296658
30/05/2013,11.270129,"33,455,762.62","1,179","2,968,534.20",-0.106300423,-1.340517,0.1270129
31/05/2013,11.10099,"32,907,789.50","1,177","2,964,401.36",-0.115105218,-1.443993,0.110099
01/06/2013,11.099918,"32,860,526.57","1,176","2,960,429.66",-0.11980404,-1.510817,0.1099918
02/06/2013,11.098846,"32,857,353.76","1,176","2,960,429.66",-0.108366576,-1.348922,0.1098846
03/06/2013,11.031467,"32,576,354.56","1,172","2,953,039.31",-0.113700481,-1.415191,0.1031467
04/06/2013,11.136581,"33,036,895.98","1,172","2,966,520.56",-0.105175521,-1.308967,0.1136581
05/06/2013,11.125573,"32,938,727.33","1,166","2,960,631.90",-0.099774482,-1.233078,0.1125573
06/06/2013,11.136147,"32,944,797.51","1,165","2,958,365.90",-0.100750181,-1.247672,0.1136147
07/06/2013,11.213136,"33,169,231.92","1,164","2,958,069.12",-0.110333847,-1.390621,0.1213136
08/06/2013,11.212066,"33,166,065.98","1,164","2,958,069.12",-0.117314037,-1.490148,0.1212066
09/06/2013,11.210996,"33,162,900.36","1,164","2,958,069.12",-0.118551313,-1.507834,0.1210996
10/06/2013,11.289709,"33,353,413.40","1,161","2,954,319.97",-0.112283118,-1.427982,0.1289709
11/06/2013,11.002323,"32,503,626.71","1,160","2,954,251.32",-0.134802972,-1.714229,0.1002323
12/06/2013,10.979403,"32,423,289.63","1,159","2,953,101.23",-0.133718936,-1.694778,0.0979403
13/06/2013,11.295759,"33,349,719.62","1,158","2,952,410.73",-0.111511675,-1.417699,0.1295759
14/06/2013,11.355796,"33,516,429.80","1,157","2,951,482.30",-0.102410722,-1.295643,0.1355796
15/06/2013,11.354723,"33,506,030.80","1,156","2,950,845.27",-0.100748413,-1.272136,0.1354723
16/06/2013,11.353651,"33,502,866.05","1,156","2,950,845.27",-0.098133896,-1.235414,0.1353651
17/06/2013,11.527821,"34,010,015.30","1,156","2,950,255.40",-0.084210416,-1.060028,0.1527821
18/06/2013,11.58945,"34,191,987.14","1,156","2,950,268.34",-0.079225556,-0.997183,0.158945
19/06/2013,11.504762,"33,937,378.12","1,155","2,949,854.97",-0.089278733,-1.127821,0.1504762
20/06/2013,11.264791,"33,253,001.14","1,154","2,951,941.14",-0.113634901,-1.444183,0.1264791
21/06/2013,11.114875,"32,623,450.65","1,153","2,935,116.26",-0.124884931,-1.586169,0.1114875
22/06/2013,11.113864,"32,620,484.37","1,153","2,935,116.26",-0.113650052,-1.425048,0.1113864
23/06/2013,11.112854,"32,617,518.41","1,153","2,935,116.26",-0.115408156,-1.449837,0.1112854
24/06/2013,10.883398,"31,929,601.24","1,152","2,933,789.83",-0.1335911,-1.678105,0.0883398
25/06/2013,10.947125,"32,098,727.36","1,151","2,932,160.56",-0.128435404,-1.613189,0.0947125
26/06/2013,10.981696,"32,156,834.76","1,149","2,928,221.19",-0.125565766,-1.576934,0.0981696
27/06/2013,11.012477,"32,220,192.98","1,149","2,925,789.73",-0.120654166,-1.511011,0.1012477
28/06/2013,11.091563,"32,431,445.63","1,147","2,923,974.36",-0.112202936,-1.401791,0.1091563
29/06/2013,11.090566,"32,428,531.52","1,147","2,923,974.36",-0.11157055,-1.392773,0.1090566
30/06/2013,11.08957,"32,425,617.73","1,147","2,923,974.36",-0.115700662,-1.450946,0.108957
01/07/2013,11.094392,"32,393,064.85","1,146","2,919,769.35",-0.115234519,-1.444967,0.1094392
02/07/2013,11.029295,"32,197,402.94","1,145","2,919,262.14",-0.120344767,-1.508907,0.1029295
03/07/2013,10.982259,"32,045,168.42","1,144","2,917,903.10",-0.132034018,-1.670609,0.0982259
04/07/2013,10.934043,"31,905,189.96","1,142","2,917,968.33",-0.141799326,-1.806617,0.0934043
05/07/2013,10.876264,"31,735,594.57","1,142","2,917,876.38",-0.145217741,-1.847753,0.0876264
06/07/2013,10.875267,"31,733,683.55","1,143","2,917,968.34",-0.144269813,-1.83349,0.0875267
07/07/2013,10.874269,"31,730,772.74","1,143","2,917,968.34",-0.138192495,-1.74371,0.0874269
08/07/2013,10.780185,"31,382,429.96","1,140","2,911,121.76",-0.145567784,-1.836597,0.0780185
09/07/2013,10.653068,"31,011,891.42","1,138","2,911,076.13",-0.155562968,-1.962518,0.0653068
10/07/2013,10.500208,"30,566,904.92","1,138","2,911,076.13",-0.161393293,-2.020808,0.0500208
11/07/2013,10.59991,"30,853,412.38","1,137","2,910,723.93",-0.142821677,-1.76614,0.059991
12/07/2013,10.597004,"30,601,587.84","1,136","2,887,758.47",-0.139167351,-1.713175,0.0597004
13/07/2013,10.596038,"30,706,798.66","1,137","2,897,950.96",-0.13413384,-1.641463,0.0596038
14/07/2013,10.595073,"30,704,000.82","1,137","2,897,950.96",-0.142638761,-1.762697,0.0595073
15/07/2013,10.594037,"30,692,279.58","1,136","2,897,127.95",-0.142641214,-1.76256,0.0594037
16/07/2013,10.626954,"30,760,085.05","1,133","2,894,534.53",-0.139895714,-1.728471,0.0626954
17/07/2013,10.693735,"30,954,318.02","1,132","2,894,621.71",-0.131018853,-1.612326,0.0693735
18/07/2013,10.764901,"31,160,315.91","1,132","2,894,621.71",-0.125791586,-1.548983,0.0764901
19/07/2013,10.714307,"31,008,864.32","1,132","2,894,155.04",-0.131650677,-1.624399,0.0714307
20/07/2013,10.713312,"31,005,984.89","1,132","2,894,155.04",-0.131168631,-1.617403,0.0713312
21/07/2013,10.712317,"31,003,105.76","1,132","2,894,155.04",-0.126251103,-1.547861,0.0712317
22/07/2013,10.775287,"31,186,490.67","1,133","2,894,260.84",-0.121032516,-1.483741,0.0775287
23/07/2013,10.843418,"31,375,361.58","1,133","2,893,493.64",-0.115391914,-1.41446,0.0843418
24/07/2013,10.706083,"30,975,682.86","1,133","2,893,278.81",-0.119067918,-1.447048,0.0706083
25/07/2013,10.644431,"30,788,870.30","1,131","2,892,486.31",-0.11355298,-1.363541,0.0644431
26/07/2013,10.667423,"30,909,065.51","1,129","2,897,519.50",-0.108519026,-1.298534,0.0667423
27/07/2013,10.666421,"30,906,163.36","1,129","2,897,519.50",-0.113131324,-1.360637,0.0666421
28/07/2013,10.66542,"30,903,261.51","1,129","2,897,519.50",-0.120476384,-1.46094,0.066542
29/07/2013,10.660736,"30,889,689.92","1,129","2,897,519.50",-0.120778979,-1.46447,0.0660736
30/07/2013,10.577574,"30,664,559.06","1,127","2,899,016.39",-0.12755455,-1.546478,0.0577574
31/07/2013,10.651133,"30,867,909.44","1,126","2,898,086.87",-0.116332015,-1.402187,0.0651133
01/08/2013,10.742209,"31,053,455.78","1,123","2,890,788.58",-0.102017579,-1.220396,0.0742209
02/08/2013,10.697089,"30,881,831.35","1,119","2,886,937.95",-0.097122159,-1.150681,0.0697089
03/08/2013,10.696097,"30,878,968.81","1,119","2,886,937.95",-0.091254903,-1.074087,0.0696097
04/08/2013,10.695106,"30,876,106.55","1,119","2,886,937.95",-0.103975886,-1.241075,0.0695106
05/08/2013,10.680617,"30,812,877.15","1,117","2,884,934.25",-0.105105414,-1.254439,0.0680617
06/08/2013,10.622999,"30,626,858.27","1,114","2,883,070.83",-0.109849135,-1.310932,0.0622999
07/08/2013,10.627969,"30,641,186.19","1,114","2,883,070.83",-0.108973422,-1.299811,0.0627969
08/08/2013,10.730247,"30,802,208.51","1,111","2,870,596.33",-0.099929514,-1.191316,0.0730247
09/08/2013,10.849073,"31,142,557.24","1,110","2,870,527.16",-0.086845239,-1.031797,0.0849073
10/08/2013,10.848026,"31,139,553.84","1,110","2,870,527.16",-0.086377079,-1.02561,0.0848026
11/08/2013,10.84698,"31,136,550.73","1,110","2,870,527.16",-0.089053939,-1.060399,0.084698
12/08/2013,11.212421,"32,183,298.27","1,110","2,870,325.50",-0.058281945,-0.693925,0.1212421
13/08/2013,11.250072,"32,292,367.21","1,110","2,870,414.39",-0.055037617,-0.65524,0.1250072
14/08/2013,11.284793,"32,392,032.33","1,110","2,870,414.39",-0.045056637,-0.532445,0.1284793
15/08/2013,11.227249,"32,213,338.38","1,109","2,869,210.18",-0.047368259,-0.558259,0.1227249
16/08/2013,11.206082,"32,152,604.29","1,109","2,869,210.18",-0.048017425,-0.565228,0.1206082
17/08/2013,11.205022,"32,019,516.10","1,107","2,857,604.01",-0.056566813,-0.671836,0.1205022
18/08/2013,11.203962,"32,016,488.17","1,107","2,857,604.01",-0.057794227,-0.687243,0.1203962
19/08/2013,11.187457,"31,963,622.30","1,107","2,857,094.51",-0.059097484,-0.702677,0.1187457
20/08/2013,11.264259,"32,183,053.99","1,107","2,857,094.51",-0.052552758,-0.624803,0.1264259
21/08/2013,11.197587,"33,062,706.17","1,107","2,952,663.51",-0.057285529,-0.680439,0.1197587
22/08/2013,11.223422,"33,132,453.94","1,106","2,952,081.21",-0.059636085,-0.711768,0.1223422
23/08/2013,11.285985,"33,417,144.42","1,107","2,960,941.76",-0.053193149,-0.634065,0.1285985
24/08/2013,11.284965,"33,414,123.15","1,107","2,960,941.76",-0.047290502,-0.560162,0.1284965
25/08/2013,11.283944,"33,411,102.19","1,107","2,960,941.76",-0.048811936,-0.579056,0.1283944
26/08/2013,11.292264,"33,375,165.98","1,105","2,955,577.95",-0.048029466,-0.569725,0.1292264
27/08/2013,11.070579,"32,710,785.10","1,102","2,954,749.38",-0.066638603,-0.790399,0.1070579
28/08/2013,11.010685,"32,533,814.42","1,102","2,954,749.38",-0.071440179,-0.847124,0.1010685
29/08/2013,11.024276,"32,573,973.39","1,102","2,954,749.38",-0.067790735,-0.801691,0.1024276
30/08/2013,11.019315,"32,559,312.76","1,102","2,954,749.38",-0.067938719,-0.803207,0.1019315
31/08/2013,11.01829,"32,533,513.77","1,102","2,952,682.68",-0.06661593,-0.786379,0.101829
01/09/2013,11.017265,"32,530,488.82","1,102","2,952,682.68",-0.071932709,-0.853927,0.1017265
02/09/2013,11.062131,"32,414,400.12","1,097","2,930,212.91",-0.06807347,-0.808044,0.1062131
03/09/2013,11.227831,"32,881,416.44","1,093","2,928,563.59",-0.054033146,-0.641328,0.1227831
04/09/2013,11.233603,"32,895,642.30","1,092","2,928,325.10",-0.053449231,-0.634332,0.1233603
05/09/2013,11.264576,"32,573,438.22","1,091","2,891,670.17",-0.041501525,-0.487739,0.1264576
06/09/2013,11.33561,"32,776,160.74","1,089","2,891,433.33",-0.036853025,-0.433736,0.133561
07/09/2013,11.334536,"32,773,055.44","1,089","2,891,433.33",-0.042963778,-0.508836,0.1334536
08/09/2013,11.333462,"32,769,950.45","1,089","2,891,433.33",-0.055863322,-0.670586,0.1333462
09/09/2013,11.377707,"32,897,880.71","1,089","2,891,433.33",-0.052092594,-0.625266,0.1377707
10/09/2013,11.470671,"33,161,827.54","1,086","2,891,010.37",-0.044261916,-0.531227,0.1470671
11/09/2013,11.414847,"32,928,300.13","1,084","2,884,690.37",-0.049651563,-0.596376,0.1414847
12/09/2013,11.150105,"32,162,132.49","1,084","2,884,468.95",-0.079429767,-0.962067,0.1150105
13/09/2013,11.125599,"32,104,133.09","1,084","2,885,609.33",-0.092702245,-1.136747,0.1125599
14/09/2013,11.124539,"32,111,074.36","1,085","2,886,508.25",-0.114163108,-1.433686,0.1124539
15/09/2013,11.123479,"32,108,015.10","1,085","2,886,508.25",-0.135534813,-1.74399,0.1123479
16/09/2013,11.195843,"32,308,488.57","1,082","2,885,757.46",-0.129830138,-1.67043,0.1195843
17/09/2013,10.987814,"31,702,511.10","1,078","2,885,242.68",-0.145919364,-1.877264,0.0987814
18/09/2013,10.931893,"31,540,269.40","1,076","2,885,160.88",-0.142587414,-1.81797,0.0931893
19/09/2013,11.025649,"31,806,222.57","1,076","2,884,748.21",-0.129192229,-1.635755,0.1025649
20/09/2013,10.956485,"31,611,701.08","1,076","2,885,204.56",-0.133894764,-1.693808,0.0956485
21/09/2013,10.955437,"31,580,922.18","1,075","2,882,671.14",-0.131303803,-1.655919,0.0955437
22/09/2013,10.954389,"31,577,900.97","1,075","2,882,671.14",-0.138667352,-1.763565,0.0954389
23/09/2013,10.908139,"31,442,578.03","1,075","2,882,487.79",-0.142222805,-1.808612,0.0908139
24/09/2013,10.868582,"31,327,160.99","1,074","2,882,359.59",-0.145252635,-1.846967,0.0868582
25/09/2013,10.896536,"31,405,035.00","1,074","2,882,111.81",-0.142736886,-1.814306,0.0896536
26/09/2013,10.759126,"30,984,353.77","1,075","2,879,820.73",-0.151170041,-1.916117,0.0759126
27/09/2013,10.78906,"31,070,212.30","1,074","2,879,788.50",-0.14457383,-1.823437,0.078906
28/09/2013,10.788018,"31,067,210.46","1,074","2,879,788.50",-0.14883302,-1.886367,0.0788018
29/09/2013,10.786976,"31,064,208.91","1,074","2,879,788.50",-0.148140693,-1.875885,0.0786976
30/09/2013,10.743311,"30,901,463.35","1,074","2,876,344.50",-0.151507084,-1.918328,0.0743311
01/10/2013,10.733614,"30,846,021.82","1,070","2,873,777.93",-0.15219105,-1.926802,0.0733614
02/10/2013,10.705707,"30,722,670.40","1,068","2,869,747.04",-0.154951994,-1.963049,0.0705707
03/10/2013,10.581829,"30,167,163.48","1,066","2,850,845.77",-0.164033934,-2.076375,0.0581829
04/10/2013,10.590022,"30,135,419.66","1,064","2,845,642.88",-0.157780675,-1.983926,0.0590022
05/10/2013,10.588998,"30,132,507.63","1,064","2,845,642.88",-0.164507278,-2.084958,0.0588998
06/10/2013,10.587975,"30,128,365.01","1,063","2,845,526.63",-0.165958173,-2.106802,0.0587975
07/10/2013,10.568242,"30,085,010.59","1,062","2,846,737.52",-0.16743481,-2.125349,0.0568242
08/10/2013,10.567919,"30,084,091.56","1,062","2,846,737.52",-0.167382528,-2.124487,0.0567919
09/10/2013,10.621894,"30,227,593.56","1,061","2,845,781.85",-0.163051779,-2.069326,0.0621894
10/10/2013,10.642935,"30,287,471.09","1,061","2,845,781.85",-0.150447265,-1.884757,0.0642935
11/10/2013,10.658245,"30,323,534.29","1,060","2,845,077.61",-0.147623389,-1.845905,0.0658245
12/10/2013,10.657215,"30,283,105.42","1,056","2,841,559.01",-0.151663667,-1.905273,0.0657215
13/10/2013,10.656185,"30,280,179.00","1,056","2,841,559.01",-0.150150272,-1.88272,0.0656185
14/10/2013,10.657184,"30,146,625.37","1,054","2,828,761.00",-0.149989117,-1.880519,0.0657184
15/10/2013,10.658292,"30,135,736.26","1,053","2,827,445.26",-0.149819304,-1.87821,0.0658292
16/10/2013,10.658108,"30,129,217.70","1,053","2,826,882.31",-0.150312216,-1.88545,0.0658108
17/10/2013,10.793633,"30,512,531.39","1,053","2,826,900.84",-0.144851234,-1.828303,0.0793633
18/10/2013,10.946869,"30,950,713.71","1,054","2,827,357.59",-0.134912374,-1.707189,0.0946869
19/10/2013,10.945812,"30,947,724.06","1,054","2,827,357.59",-0.132159834,-1.666893,0.0945812
20/10/2013,10.944754,"30,944,734.70","1,054","2,827,357.59",-0.131383483,-1.65546,0.0944754
21/10/2013,10.928204,"30,894,126.03","1,054","2,827,008.65",-0.132614484,-1.670812,0.0928204
22/10/2013,11.059315,"31,208,047.10","1,052","2,821,878.93",-0.122124631,-1.538504,0.1059315
23/10/2013,11.004592,"31,053,626.83","1,052","2,821,878.93",-0.124361229,-1.56291,0.1004592
24/10/2013,11.031108,"31,127,950.78","1,052","2,821,833.60",-0.109976923,-1.363074,0.1031108
25/10/2013,11.031798,"31,025,899.59","1,050","2,812,406.44",-0.106423637,-1.313871,0.1031798
26/10/2013,11.030738,"31,022,917.63","1,050","2,812,406.44",-0.108951394,-1.348764,0.1030738
27/10/2013,11.029677,"31,019,935.97","1,050","2,812,406.44",-0.107519895,-1.32878,0.1029677
28/10/2013,11.078983,"31,173,602.45","1,050","2,813,760.36",-0.103445432,-1.278305,0.1078983
29/10/2013,11.173337,"31,438,092.29","1,050","2,813,670.86",-0.095724321,-1.182781,0.1173337
30/10/2013,11.155687,"31,389,432.39","1,050","2,813,760.50",-0.095123621,-1.172723,0.1155687
31/10/2013,11.210084,"31,460,741.65","1,049","2,806,468.09",-0.089597918,-1.103249,0.1210084
01/11/2013,11.209994,"31,460,490.22","1,049","2,806,468.09",-0.08872906,-1.0915,0.1209994
02/11/2013,11.208921,"31,560,977.96","1,050","2,815,701.81",-0.088793026,-1.092259,0.1208921
03/11/2013,11.207848,"31,557,957.43","1,050","2,815,701.81",-0.087869963,-1.079707,0.1207848
04/11/2013,11.287994,"31,754,764.99","1,047","2,813,144.98",-0.081263013,-0.998432,0.1287994
05/11/2013,11.254087,"31,646,180.02","1,043","2,811,972.34",-0.083938474,-1.031209,0.1254087
06/11/2013,11.232686,"31,563,591.56","1,041","2,809,977.25",-0.088724736,-1.093651,0.1232686
07/11/2013,11.128734,"31,271,400.18","1,040","2,809,969.31",-0.097441283,-1.201471,0.1128734
08/11/2013,10.986877,"30,863,568.90","1,037","2,809,130.30",-0.108123192,-1.331951,0.0986877
09/11/2013,10.985829,"30,845,742.76","1,036","2,807,775.68",-0.113599989,-1.407931,0.0985829
10/11/2013,10.984781,"30,842,799.95","1,036","2,807,775.68",-0.114156283,-1.415579,0.0984781
11/11/2013,10.977124,"30,812,619.30","1,035","2,806,984.76",-0.114691233,-1.42208,0.0977124
12/11/2013,10.938002,"30,700,699.82","1,033","2,806,792.41",-0.117764112,-1.460045,0.0938002
13/11/2013,10.821026,"30,360,723.58","1,031","2,805,715.77",-0.125431464,-1.551962,0.0821026
14/11/2013,10.824869,"30,368,164.37","1,030","2,805,407.21",-0.126116868,-1.562221,0.0824869
15/11/2013,10.812386,"30,327,979.08","1,027","2,804,929.46",-0.111361891,-1.354981,0.0812386
16/11/2013,10.811341,"30,327,550.02","1,028","2,805,160.70",-0.104111609,-1.256391,0.0811341
17/11/2013,10.810297,"30,324,621.03","1,028","2,805,160.70",-0.104975463,-1.267916,0.0810297
18/11/2013,10.736528,"30,114,852.96","1,027","2,804,896.78",-0.111002991,-1.340597,0.0736528
19/11/2013,10.556139,"29,360,510.50","1,028","2,781,368.21",-0.125860733,-1.519899,0.0556139
20/11/2013,10.505045,"29,214,217.56","1,027","2,780,970.17",-0.139586415,-1.704252,0.0505045
21/11/2013,10.513993,"29,216,152.48","1,026","2,778,787.63",-0.141837662,-1.73776,0.0513993
22/11/2013,10.497635,"29,173,011.30","1,025","2,779,007.99",-0.14512918,-1.782156,0.0497635
23/11/2013,10.496628,"29,170,212.95","1,025","2,779,007.99",-0.145703944,-1.790246,0.0496628
24/11/2013,10.495621,"29,167,414.87","1,025","2,779,007.99",-0.1481746,-1.825708,0.0495621
25/11/2013,10.457798,"29,031,826.98","1,023","2,776,093.74",-0.151166195,-1.862397,0.0457798
26/11/2013,10.537269,"29,261,946.51","1,023","2,776,995.31",-0.144636928,-1.781791,0.0537269
27/11/2013,10.514507,"29,185,759.50","1,019","2,775,761.07",-0.147488626,-1.819061,0.0514507
28/11/2013,10.46683,"29,048,758.34","1,017","2,775,315.76",-0.150812874,-1.858875,0.046683
29/11/2013,10.494524,"29,122,618.19","1,017","2,775,029.90",-0.148210471,-1.826036,0.0494524
30/11/2013,10.493548,"29,120,909.66","1,018","2,775,125.20",-0.150354399,-1.856952,0.0493548
01/12/2013,10.492572,"29,118,201.32","1,018","2,775,125.20",-0.146558403,-1.801851,0.0492572
02/12/2013,10.486494,"29,097,264.52","1,017","2,774,737.25",-0.146970415,-1.806742,0.0486494
03/12/2013,10.330265,"28,660,760.69","1,015","2,774,445.80",-0.159597802,-1.961784,0.0330265
04/12/2013,10.300446,"28,566,028.00","1,015","2,773,280.80",-0.16595275,-2.049509,0.0300446
05/12/2013,10.283813,"28,453,333.97","1,012","2,766,807.89",-0.166743736,-2.057904,0.0283813
06/12/2013,10.305629,"28,513,694.53","1,012","2,766,807.89",-0.159195357,-1.951236,0.0305629
07/12/2013,10.304679,"28,521,065.89","1,013","2,767,778.32",-0.159491617,-1.955376,0.0304679
08/12/2013,10.303729,"28,518,436.68","1,013","2,767,778.32",-0.151865644,-1.84497,0.0303729
09/12/2013,10.346169,"28,628,338.33","1,010","2,767,047.27",-0.148291713,-1.801381,0.0346169
10/12/2013,10.536559,"29,157,457.53","1,010","2,767,265.55",-0.132536615,-1.609843,0.0536559
11/12/2013,10.55174,"29,175,334.60","1,009","2,764,978.61",-0.130764296,-1.587361,0.055174
12/12/2013,10.595392,"29,086,567.04","1,007","2,745,209.25",-0.135089034,-1.654877,0.0595392
13/12/2013,10.609814,"29,146,158.51","1,008","2,747,094.30",-0.134742241,-1.652213,0.0609814
14/12/2013,10.608824,"29,143,441.25","1,008","2,747,094.30",-0.130852638,-1.597189,0.0608824
15/12/2013,10.607835,"29,140,724.27","1,008","2,747,094.30",-0.132814954,-1.624658,0.0607835
16/12/2013,10.804722,"29,741,839.69","1,010","2,752,670.56",-0.11663433,-1.426591,0.0804722
17/12/2013,10.941014,"30,137,791.52","1,010","2,754,570.27",-0.10540515,-1.289119,0.0941014
18/12/2013,10.977815,"29,944,592.72","1,011","2,727,737.13",-0.103408811,-1.266132,0.0977815
19/12/2013,10.89566,"29,720,995.66","1,011","2,727,783.02",-0.116978117,-1.4434,0.089566
20/12/2013,10.825806,"29,530,450.94","1,011","2,727,783.02",-0.123243013,-1.52175,0.0825806
21/12/2013,10.824789,"29,651,887.48","1,012","2,739,257.72",-0.123877975,-1.530555,0.0824789
22/12/2013,10.823773,"29,649,102.91","1,012","2,739,257.72",-0.122796623,-1.515182,0.0823773
