Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Tipo Cambio
14/01/2012,21.593179,"615,053,841.97","11,439","10,573,410.25",2.6939
15/01/2012,21.594397,"615,087,606.94","11,439","10,573,394.01",2.6939
16/01/2012,21.600067,"614,618,341.75","11,434","10,566,869.09",2.6928
17/01/2012,21.601162,"613,445,403.05","11,424","10,549,302.74",2.692
18/01/2012,21.602023,"612,869,313.09","11,419","10,535,453.20",2.6929
19/01/2012,21.604764,"613,689,236.87","11,419","10,550,560.46",2.6923
20/01/2012,21.613888,"614,067,232.27","11,424","10,555,739.20",2.6915
21/01/2012,21.615283,"614,135,124.39","11,426","10,556,224.89",2.6915
22/01/2012,21.616667,"614,174,466.31","11,426","10,556,224.89",2.6915
23/01/2012,21.6283,"613,657,297.74","11,419","10,544,013.69",2.6909
24/01/2012,21.618138,"614,299,498.69","11,424","10,555,694.46",2.692
25/01/2012,21.600706,"613,420,073.31","11,420","10,544,781.07",2.6931
26/01/2012,21.636878,"614,100,511.54","11,418","10,550,582.29",2.6901
27/01/2012,21.669762,"615,423,099.85","11,417","10,558,045.25",2.6899
28/01/2012,21.670862,"616,157,845.76","11,423","10,570,114.00",2.6899
29/01/2012,21.672331,"616,198,991.54","11,423","10,570,103.14",2.6899
30/01/2012,21.680203,"615,464,927.65","11,419","10,553,285.34",2.69
31/01/2012,21.704783,"618,663,069.52","11,426","10,598,079.91",2.6895
01/02/2012,21.735651,"620,222,686.38","11,427","10,613,654.85",2.6885
02/02/2012,21.714949,"622,713,898.70","11,433","10,662,479.02",2.6895
03/02/2012,21.7682,"626,302,329.79","11,432","10,699,678.12",2.689
04/02/2012,21.769818,"625,581,729.95","11,438","10,686,572.81",2.689
05/02/2012,21.771194,"625,621,249.35","11,438","10,686,572.81",2.689
06/02/2012,21.782599,"626,724,937.60","11,435","10,703,800.82",2.688
07/02/2012,21.756599,"627,075,086.50","11,447","10,723,776.59",2.6877
08/02/2012,21.747209,"627,971,243.34","11,453","10,743,338.74",2.6878
09/02/2012,21.750858,"629,581,577.48","11,457","10,772,688.79",2.6869
10/02/2012,21.792845,"634,288,122.53","11,459","10,841,995.94",2.6845
11/02/2012,21.794166,"634,699,508.52","11,457","10,848,370.41",2.6845
12/02/2012,21.795562,"634,739,957.95","11,457","10,848,366.66",2.6845
13/02/2012,21.810388,"634,747,128.63","11,458","10,841,114.93",2.6845
14/02/2012,21.814433,"636,149,818.98","11,458","10,859,821.00",2.6853
15/02/2012,21.803766,"635,342,958.16","11,462","10,856,204.33",2.6841
16/02/2012,21.814673,"636,285,323.91","11,461","10,874,568.59",2.6822
17/02/2012,21.818966,"635,489,325.19","11,464","10,863,687.96",2.681
18/02/2012,21.820356,"635,512,214.95","11,465","10,863,387.22",2.681
19/02/2012,21.819882,"635,498,421.83","11,465","10,863,387.22",2.681
20/02/2012,21.828205,"632,518,298.01","11,465","10,809,531.08",2.6807
21/02/2012,21.843307,"633,716,046.71","11,464","10,826,955.54",2.6796
22/02/2012,21.875342,"630,972,246.53","11,471","10,762,684.68",2.68
23/02/2012,21.862679,"631,956,495.78","11,472","10,789,742.92",2.679
24/02/2012,21.881709,"633,141,675.53","11,480","10,800,979.88",2.6789
25/02/2012,21.879843,"634,410,283.23","11,481","10,823,544.50",2.6789
26/02/2012,21.880342,"634,425,153.70","11,481","10,823,551.30",2.6789
27/02/2012,21.885573,"635,047,406.32","11,479","10,835,217.95",2.678
28/02/2012,21.888488,"635,773,740.96","11,489","10,846,166.16",2.678
29/02/2012,21.903974,"636,116,894.69","11,496","10,850,830.64",2.6764
01/03/2012,21.895584,"637,021,411.79","11,505","10,876,113.17",2.675
02/03/2012,21.924613,"640,168,841.83","11,515","10,912,931.14",2.6756
03/03/2012,21.925186,"639,957,388.48","11,516","10,909,041.36",2.6756
04/03/2012,21.926585,"639,998,239.41","11,516","10,909,041.36",2.6756
05/03/2012,21.933983,"640,065,048.92","11,514","10,911,394.12",2.6744
06/03/2012,21.930178,"640,082,605.86","11,515","10,908,691.86",2.6756
07/03/2012,21.939344,"640,114,518.70","11,516","10,911,610.86",2.6739
08/03/2012,21.947691,"639,744,401.38","11,516","10,911,764.72",2.6713
09/03/2012,21.965582,"638,324,856.97","11,520","10,890,915.37",2.6683
10/03/2012,21.966978,"639,368,120.61","11,526","10,908,022.10",2.6683
11/03/2012,21.968287,"638,858,763.15","11,526","10,898,682.60",2.6683
12/03/2012,21.990442,"639,362,832.33","11,528","10,896,292.88",2.6683
13/03/2012,22.006111,"641,047,104.29","11,531","10,913,536.88",2.6692
14/03/2012,21.976232,"642,057,023.61","11,534","10,943,952.04",2.6696
15/03/2012,21.962362,"642,737,743.38","11,541","10,952,627.40",2.672
16/03/2012,21.969336,"650,680,322.00","11,548","11,091,510.13",2.6703
17/03/2012,21.970802,"650,970,393.23","11,547","11,095,714.27",2.6703
18/03/2012,21.972134,"651,009,844.89","11,547","11,095,714.27",2.6703
19/03/2012,21.986432,"651,907,921.59","11,554","11,104,210.94",2.6702
20/03/2012,21.977414,"652,261,007.92","11,557","11,111,455.09",2.671
21/03/2012,21.99403,"652,497,752.26","11,562","11,109,586.42",2.6704
22/03/2012,21.992142,"653,405,297.14","11,571","11,129,744.37",2.6695
23/03/2012,21.983592,"653,785,890.43","11,579","11,139,723.80",2.6697
24/03/2012,21.985005,"654,558,912.25","11,580","11,152,178.36",2.6697
25/03/2012,21.986358,"654,599,030.93","11,580","11,152,175.50",2.6697
26/03/2012,21.977491,"654,822,616.65","11,582","11,157,560.06",2.6704
27/03/2012,21.9986,"656,843,789.48","11,590","11,181,259.62",2.6704
28/03/2012,22.015121,"658,554,278.85","11,601","11,208,260.16",2.6689
29/03/2012,22.014799,"659,505,405.29","11,616","11,227,556.41",2.6682
30/03/2012,22.014128,"661,459,427.91","11,624","11,264,120.79",2.6675
31/03/2012,22.014991,"661,743,819.31","11,629","11,268,521.83",2.6675
01/04/2012,22.016484,"661,785,809.63","11,629","11,268,472.79",2.6675
02/04/2012,22.017783,"662,881,511.51","11,632","11,288,156.30",2.6671
03/04/2012,22.015304,"665,136,923.04","11,635","11,326,989.77",2.6673
04/04/2012,22.008372,"665,395,516.39","11,643","11,337,938.09",2.6666
05/04/2012,22.020098,"665,750,045.02","11,643","11,337,938.09",2.6666
06/04/2012,22.021576,"665,794,730.34","11,643","11,337,938.09",2.6666
07/04/2012,22.023055,"665,990,499.42","11,645","11,340,510.05",2.6666
08/04/2012,22.024533,"666,029,726.79","11,645","11,340,416.98",2.6666
09/04/2012,22.01323,"666,328,263.89","11,640","11,352,602.96",2.6663
10/04/2012,22.011658,"668,195,679.15","11,650","11,386,513.39",2.666
11/04/2012,22.027527,"667,808,502.17","11,646","11,381,108.93",2.6638
12/04/2012,22.041168,"666,244,655.61","11,649","11,366,204.72",2.6594
13/04/2012,22.058763,"667,453,481.42","11,657","11,386,736.18",2.6573
14/04/2012,22.059853,"667,845,323.90","11,660","11,392,858.13",2.6573
15/04/2012,22.061298,"667,874,193.66","11,660","11,392,604.25",2.6573
16/04/2012,22.063514,"662,145,909.48","11,656","11,298,433.64",2.6562
17/04/2012,22.073585,"664,318,783.84","11,662","11,332,045.02",2.6558
18/04/2012,22.083289,"666,497,639.13","11,678","11,371,066.81",2.6542
19/04/2012,22.093417,"665,605,281.33","11,683","11,351,919.81",2.6539
20/04/2012,22.097845,"666,540,248.03","11,699","11,376,304.56",2.6514
21/04/2012,22.099051,"666,884,497.58","11,705","11,381,558.61",2.6514
22/04/2012,22.100275,"666,920,898.98","11,705","11,381,549.54",2.6514
23/04/2012,22.106695,"668,538,911.44","11,713","11,405,418.72",2.6515
24/04/2012,22.105852,"670,933,513.35","11,723","11,448,866.76",2.651
25/04/2012,22.121519,"663,520,041.66","11,731","11,321,176.88",2.6494
26/04/2012,22.128427,"674,608,821.95","11,731","11,529,412.57",2.6442
27/04/2012,22.146996,"672,791,650.81","11,739","11,516,153.51",2.6379
28/04/2012,22.148112,"673,048,432.83","11,747","11,519,968.27",2.6379
29/04/2012,22.14928,"673,082,988.13","11,747","11,519,952.15",2.6379
30/04/2012,22.148386,"673,747,801.57","11,757","11,531,796.01",2.6379
01/05/2012,22.153253,"673,892,685.66","11,757","11,531,741.84",2.6379
02/05/2012,22.173804,"673,198,315.48","11,756","11,517,915.47",2.6359
03/05/2012,22.189933,"681,263,828.66","11,750","11,631,111.72",2.6396
04/05/2012,22.19008,"683,448,262.29","11,754","11,643,626.39",2.6452
05/05/2012,22.191234,"683,588,337.74","11,756","11,645,407.11",2.6452
06/05/2012,22.192441,"683,624,898.79","11,756","11,645,396.62",2.6452
07/05/2012,22.19928,"679,700,617.49","11,752","11,607,012.16",2.6379
08/05/2012,22.189789,"682,234,761.38","11,752","11,634,980.82",2.6425
09/05/2012,22.172058,"683,487,527.70","11,752","11,649,796.18",2.6461
10/05/2012,22.175535,"697,351,853.13","11,749","11,879,306.78",2.6472
11/05/2012,22.169111,"700,237,950.27","11,755","11,892,841.98",2.6559
12/05/2012,22.170576,"701,476,934.20","11,762","11,913,097.49",2.6559
13/05/2012,22.171816,"701,515,314.70","11,762","11,913,083.23",2.6559
14/05/2012,22.131254,"702,134,521.76","11,756","11,903,769.26",2.6652
15/05/2012,22.120452,"704,167,938.29","11,764","11,922,153.79",2.6701
16/05/2012,22.122087,"700,627,775.92","11,754","11,878,689.46",2.6662
17/05/2012,22.107051,"701,433,547.88","11,756","11,876,385.64",2.6716
18/05/2012,22.098603,"702,973,863.52","11,755","11,920,401.35",2.6686
19/05/2012,22.100098,"703,045,274.34","11,759","11,920,805.60",2.6686
20/05/2012,22.10144,"703,087,968.50","11,759","11,920,805.60",2.6686
21/05/2012,22.089317,"702,981,237.63","11,754","11,924,196.94",2.6689
22/05/2012,22.086176,"704,732,018.39","11,758","11,939,489.36",2.6725
23/05/2012,22.053323,"707,008,017.67","11,756","11,911,211.08",2.6915
24/05/2012,22.046506,"706,991,727.00","11,760","11,902,237.48",2.6943
25/05/2012,22.033293,"711,830,774.05","11,765","11,969,121.54",2.6992
26/05/2012,22.034718,"712,368,527.37","11,766","11,977,389.47",2.6992
27/05/2012,22.03601,"712,408,965.99","11,765","11,977,366.75",2.6992
28/05/2012,22.043558,"710,056,589.23","11,766","11,933,729.97",2.6992
29/05/2012,22.058361,"708,935,161.95","11,761","11,900,713.80",2.7006
30/05/2012,22.035358,"709,934,538.77","11,758","11,907,884.51",2.7056
31/05/2012,22.032487,"712,969,599.64","11,765","11,941,812.67",2.7098
01/06/2012,22.028817,"713,816,440.77","11,775","11,966,379.00",2.7079
02/06/2012,22.029907,"713,848,695.61","11,779","11,966,327.35",2.7079
03/06/2012,22.031034,"713,885,192.56","11,779","11,966,327.35",2.7079
04/06/2012,22.022663,"711,160,853.99","11,766","11,945,042.50",2.7034
05/06/2012,22.051627,"710,647,062.07","11,759","11,930,443.61",2.7012
06/06/2012,22.092866,"707,097,394.53","11,767","11,933,070.83",2.6821
07/06/2012,22.095505,"706,080,105.73","11,770","11,947,443.06",2.6747
08/06/2012,22.086134,"707,778,318.84","11,772","11,940,634.30",2.6838
09/06/2012,22.087638,"707,772,335.79","11,772","11,939,720.38",2.6838
10/06/2012,22.089068,"707,818,151.46","11,772","11,939,720.38",2.6838
11/06/2012,22.10313,"707,227,204.13","11,775","11,933,278.32",2.6813
12/06/2012,22.090451,"707,102,259.54","11,773","11,922,011.26",2.6849
13/06/2012,22.111642,"710,372,102.13","11,777","12,002,319.87",2.6767
14/06/2012,22.128623,"710,942,489.63","11,777","12,032,408.34",2.6701
15/06/2012,22.175099,"711,924,205.56","11,784","12,055,827.63",2.663
16/06/2012,22.17631,"713,582,730.91","11,788","12,083,253.43",2.663
17/06/2012,22.177763,"713,629,489.05","11,788","12,083,253.43",2.663
18/06/2012,22.196128,"710,912,409.38","11,794","12,107,763.75",2.6453
19/06/2012,22.218549,"709,499,956.64","11,798","12,102,624.92",2.6385
20/06/2012,22.230014,"707,012,725.35","11,810","12,042,567.39",2.641
21/06/2012,22.196103,"707,394,796.97","11,805","12,016,976.96",2.6521
22/06/2012,22.21833,"708,729,707.50","11,813","12,026,702.85",2.6523
23/06/2012,22.218173,"709,033,787.61","11,814","12,031,947.92",2.6523
24/06/2012,22.219715,"709,068,038.26","11,813","12,031,693.87",2.6523
25/06/2012,22.236743,"712,261,396.03","11,816","12,028,101.15",2.663
26/06/2012,22.230064,"712,673,080.04","11,824","12,031,440.05",2.6646
27/06/2012,22.253424,"714,422,919.51","11,825","12,062,354.13",2.6615
28/06/2012,22.237156,"716,525,774.95","11,834","12,064,100.45",2.6709
29/06/2012,22.239464,"717,289,114.82","11,838","12,075,699.22",2.6709
30/06/2012,22.240796,"717,482,011.85","11,840","12,078,223.70",2.6709
01/07/2012,22.242154,"717,074,856.11","11,840","12,070,632.38",2.6709
02/07/2012,22.27272,"712,487,073.69","11,837","12,064,122.26",2.6516
03/07/2012,22.302168,"712,218,388.70","11,839","12,072,788.56",2.6452
04/07/2012,22.301702,"712,741,714.60","11,845","12,076,889.62",2.6463
05/07/2012,22.310093,"714,752,765.89","11,850","12,089,050.52",2.6501
06/07/2012,22.319388,"715,027,312.84","11,859","12,086,833.54",2.6505
07/07/2012,22.32071,"714,976,383.67","11,865","12,085,257.03",2.6505
08/07/2012,22.322066,"715,018,857.65","11,865","12,085,240.51",2.6505
09/07/2012,22.355414,"713,970,177.23","11,872","12,101,105.68",2.6392
10/07/2012,22.383414,"716,365,562.18","11,880","12,153,225.30",2.6334
11/07/2012,22.408368,"717,534,862.33","11,890","12,162,277.58",2.6328
12/07/2012,22.436992,"719,400,605.52","11,894","12,183,898.69",2.6316
13/07/2012,22.483866,"728,034,365.35","11,906","12,336,762.92",2.6247
14/07/2012,22.485025,"729,950,714.95","11,916","12,368,598.36",2.6247
15/07/2012,22.48625,"729,988,951.69","11,916","12,368,572.60",2.6247
16/07/2012,22.510284,"731,695,030.18","11,919","12,393,214.16",2.6228
17/07/2012,22.525749,"731,156,764.14","11,924","12,393,077.91",2.6191
18/07/2012,22.522102,"733,703,115.58","11,935","12,434,929.00",2.6198
19/07/2012,22.530652,"735,565,115.85","11,946","12,459,377.47",2.6203
20/07/2012,22.516206,"741,173,055.84","11,959","12,500,404.84",2.6333
21/07/2012,22.517258,"741,647,323.65","11,963","12,507,819.12",2.6333
22/07/2012,22.51834,"741,682,969.81","11,963","12,507,819.12",2.6333
23/07/2012,22.477412,"745,651,693.05","11,974","12,498,447.01",2.6542
24/07/2012,22.482357,"742,037,546.52","11,981","12,507,703.04",2.6388
25/07/2012,22.491864,"743,490,505.33","11,999","12,531,170.87",2.6379
26/07/2012,22.501378,"741,722,094.54","12,001","12,530,756.59",2.6306
27/07/2012,22.505518,"742,058,635.65","12,005","12,534,135.68",2.6306
28/07/2012,22.506548,"742,087,650.51","12,005","12,534,052.40",2.6306
29/07/2012,22.507576,"742,121,556.55","12,005","12,534,052.40",2.6306
30/07/2012,22.531391,"740,156,840.65","11,995","12,514,296.37",2.625
31/07/2012,22.536059,"742,848,660.91","12,002","12,540,963.61",2.6284
01/08/2012,22.568538,"742,408,194.95","12,012","12,536,954.50",2.6239
02/08/2012,22.578624,"745,090,793.71","12,020","12,556,535.63",2.6281
03/08/2012,22.59358,"744,131,125.89","12,033","12,564,571.96",2.6213
04/08/2012,22.59454,"744,450,377.94","12,032","12,569,428.17",2.6213
05/08/2012,22.595485,"744,479,861.98","12,032","12,569,400.43",2.6213
06/08/2012,22.606639,"744,818,024.68","12,032","12,579,943.31",2.619
07/08/2012,22.611483,"746,640,290.41","12,043","12,600,321.99",2.6206
08/08/2012,22.615887,"751,373,129.66","12,058","12,695,649.15",2.6169
09/08/2012,22.60299,"753,371,108.67","12,071","12,737,644.52",2.6167
10/08/2012,22.615408,"755,749,067.38","12,082","12,766,931.02",2.6175
11/08/2012,22.616338,"756,039,859.52","12,095","12,771,318.00",2.6175
12/08/2012,22.617263,"756,274,948.12","12,095","12,774,766.70",2.6175
13/08/2012,22.616579,"751,930,047.60","12,108","12,706,127.11",2.6166
14/08/2012,22.607086,"753,586,914.36","12,123","12,745,804.34",2.6153
15/08/2012,22.594461,"755,053,349.41","12,129","12,780,186.23",2.6148
16/08/2012,22.594766,"755,767,496.03","12,146","12,801,402.98",2.6129
17/08/2012,22.578354,"754,442,839.10","12,146","12,788,744.12",2.6128
18/08/2012,22.57809,"754,433,952.45","12,149","12,788,743.01",2.6128
19/08/2012,22.579164,"754,469,831.06","12,149","12,788,743.01",2.6128
20/08/2012,22.566955,"753,490,450.49","12,161","12,779,051.29",2.6128
21/08/2012,22.578573,"755,023,908.47","12,161","12,804,840.84",2.6115
22/08/2012,22.590302,"758,414,734.48","12,173","12,843,865.71",2.6139
23/08/2012,22.6088,"759,773,591.63","12,175","12,853,891.81",2.6144
24/08/2012,22.606732,"763,396,774.90","12,181","12,921,807.29",2.6133
25/08/2012,22.607634,"763,600,131.76","12,190","12,924,733.87",2.6133
26/08/2012,22.608666,"763,634,967.49","12,190","12,924,733.87",2.6133
27/08/2012,22.619634,"763,150,949.79","12,195","12,920,166.62",2.6113
28/08/2012,22.619821,"763,625,630.79","12,206","12,932,553.01",2.6104
29/08/2012,22.628267,"764,988,891.83","12,219","12,954,278.93",2.6097
30/08/2012,22.626443,"763,621,255.70","12,219","12,932,161.97",2.6097
31/08/2012,22.636545,"763,878,128.01","12,224","12,930,739.05",2.6097
01/09/2012,22.637578,"763,319,302.39","12,220","12,920,689.78",2.6097
02/09/2012,22.638811,"763,360,804.12","12,220","12,920,688.28",2.6097
03/09/2012,22.644669,"761,859,657.83","12,221","12,902,821.09",2.6075
04/09/2012,22.635585,"763,150,075.01","12,228","12,926,392.53",2.6082
05/09/2012,22.646931,"764,835,495.51","12,225","12,931,592.54",2.6116
06/09/2012,22.644662,"765,539,890.44","12,234","12,951,742.18",2.6102
07/09/2012,22.673701,"765,882,270.77","12,243","12,945,899.74",2.6092
08/09/2012,22.674628,"765,975,548.08","12,247","12,946,946.72",2.6092
09/09/2012,22.675485,"766,009,605.99","12,247","12,947,033.43",2.6092
10/09/2012,22.675681,"764,351,717.68","12,243","12,922,367.00",2.6085
11/09/2012,22.695124,"763,941,266.86","12,248","12,913,273.70",2.6067
12/09/2012,22.697989,"763,695,117.88","12,253","12,915,906.73",2.605
13/09/2012,22.706106,"762,414,874.48","12,251","12,899,549.42",2.603
14/09/2012,22.680456,"762,228,369.55","12,257","12,945,293.75",2.5961
15/09/2012,22.681482,"762,383,403.38","12,258","12,947,341.03",2.5961
16/09/2012,22.682356,"762,417,436.49","12,258","12,947,420.39",2.5961
17/09/2012,22.679519,"761,860,981.51","12,258","12,915,708.35",2.6009
18/09/2012,22.698549,"762,997,446.56","12,264","12,918,666.78",2.602
19/09/2012,22.716932,"764,062,360.81","12,276","12,928,216.10",2.6016
20/09/2012,22.733129,"767,029,360.52","12,291","12,962,694.44",2.6029
21/09/2012,22.746759,"768,611,048.60","12,289","12,997,621.05",2.5997
22/09/2012,22.747552,"768,624,003.60","12,292","12,997,386.51",2.5997
23/09/2012,22.748447,"768,640,644.89","12,292","12,997,157.07",2.5997
24/09/2012,22.753475,"769,811,536.76","12,302","13,026,104.91",2.5973
25/09/2012,22.743455,"771,637,675.52","12,304","13,071,313.33",2.5956
26/09/2012,22.735603,"775,097,275.07","12,315","13,132,934.46",2.5959
27/09/2012,22.756842,"774,934,236.54","12,322","13,129,550.63",2.5936
28/09/2012,22.750093,"776,720,834.89","12,326","13,141,430.05",2.598
29/09/2012,22.751124,"776,895,548.91","12,331","13,143,790.45",2.598
30/09/2012,22.752007,"776,927,000.63","12,331","13,143,812.43",2.598
01/10/2012,22.758469,"777,140,956.46","12,328","13,143,698.99",2.598
02/10/2012,22.769381,"776,914,863.73","12,328","13,133,578.33",2.598
03/10/2012,22.771878,"776,787,459.62","12,322","13,128,973.71",2.5982
04/10/2012,22.786473,"781,230,688.77","12,328","13,207,305.73",2.5959
05/10/2012,22.794573,"781,009,565.38","12,342","13,212,617.74",2.5932
06/10/2012,22.795455,"781,135,010.04","12,338","13,214,229.14",2.5932
07/10/2012,22.796385,"781,163,239.68","12,338","13,214,167.55",2.5932
08/10/2012,22.79731,"781,185,359.37","12,338","13,214,005.42",2.5932
09/10/2012,22.810139,"779,246,525.12","12,335","13,207,410.19",2.5866
10/10/2012,22.81572,"778,447,430.88","12,334","13,199,314.05",2.5849
11/10/2012,22.80905,"780,843,245.51","12,351","13,241,247.95",2.5854
12/10/2012,22.822376,"782,615,413.48","12,361","13,255,859.82",2.5869
13/10/2012,22.823177,"782,440,732.40","12,364","13,252,435.71",2.5869
14/10/2012,22.82427,"782,478,205.66","12,364","13,252,435.71",2.5869
15/10/2012,22.837603,"782,866,556.39","12,371","13,265,117.22",2.5842
16/10/2012,22.860596,"782,885,223.16","12,367","13,261,842.18",2.5823
17/10/2012,22.88026,"783,221,646.20","12,378","13,264,356.81",2.5807
18/10/2012,22.897809,"784,012,676.74","12,392","13,277,867.90",2.5787
19/10/2012,22.895404,"788,035,950.85","12,392","13,343,267.27",2.5795
20/10/2012,22.896336,"787,985,928.57","12,394","13,341,877.09",2.5795
21/10/2012,22.897268,"788,014,876.54","12,394","13,341,824.04",2.5795
22/10/2012,22.892504,"786,715,850.44","12,400","13,331,905.87",2.5777
23/10/2012,22.893487,"786,195,243.64","12,399","13,304,446.62",2.5812
24/10/2012,22.897458,"787,666,767.37","12,413","13,322,907.40",2.582
25/10/2012,22.880049,"766,053,346.75","12,425","12,947,131.15",2.586
26/10/2012,22.849032,"769,474,691.94","12,434","12,955,975.58",2.5993
27/10/2012,22.849992,"769,307,432.31","12,434","12,952,615.44",2.5993
28/10/2012,22.850952,"769,328,059.72","12,434","12,952,418.60",2.5993
29/10/2012,22.825414,"767,960,837.56","12,432","12,930,434.40",2.602
30/10/2012,22.83855,"766,662,430.96","12,430","12,924,991.59",2.5972
31/10/2012,22.844674,"766,681,630.40","12,444","12,949,272.41",2.5917
01/11/2012,22.845738,"766,708,536.08","12,444","12,949,123.43",2.5917
02/11/2012,22.849571,"771,610,041.81","12,447","13,029,720.49",2.5917
03/11/2012,22.85055,"771,885,647.11","12,457","13,033,815.99",2.5917
04/11/2012,22.851536,"771,783,477.03","12,457","13,031,528.02",2.5917
05/11/2012,22.834474,"767,609,843.90","12,458","12,906,004.69",2.6047
06/11/2012,22.86601,"770,991,047.38","12,455","12,933,058.90",2.6071
07/11/2012,22.865791,"769,947,053.71","12,451","12,933,032.28",2.6036
08/11/2012,22.869689,"769,117,354.14","12,457","12,905,988.57",2.6058
09/11/2012,22.839803,"773,836,452.95","12,465","12,971,304.39",2.612
10/11/2012,22.840866,"777,133,174.57","12,477","13,025,959.24",2.612
11/11/2012,22.841911,"776,988,165.67","12,476","13,022,932.93",2.612
12/11/2012,22.841478,"779,173,895.67","12,476","13,056,815.71",2.6126
13/11/2012,22.841719,"779,721,357.27","12,481","13,052,861.77",2.6152
14/11/2012,22.856165,"778,069,398.42","12,485","13,068,445.00",2.6049
15/11/2012,22.858052,"779,214,896.49","12,486","13,098,169.39",2.6026
16/11/2012,22.859318,"782,609,817.70","12,490","13,132,305.94",2.607
17/11/2012,22.860436,"784,287,609.57","12,497","13,159,815.91",2.607
18/11/2012,22.861546,"784,323,079.90","12,497","13,159,772.04",2.607
19/11/2012,22.866435,"783,114,918.22","12,493","13,180,170.71",2.5984
20/11/2012,22.86884,"783,397,912.25","12,497","13,184,561.79",2.5982
21/11/2012,22.864037,"790,045,168.46","12,516","13,307,422.80",2.5966
22/11/2012,22.872281,"817,291,244.86","12,517","13,796,990.88",2.5899
23/11/2012,22.882839,"819,276,542.93","12,528","13,832,135.15",2.5884
24/11/2012,22.885791,"819,420,800.73","12,531","13,832,785.98",2.5884
25/11/2012,22.886905,"819,454,181.95","12,531","13,832,676.50",2.5884
26/11/2012,22.886727,"819,554,751.57","12,529","13,833,947.02",2.5885
27/11/2012,22.899033,"845,988,224.75","12,532","14,278,533.60",2.5874
28/11/2012,22.923051,"847,282,212.05","12,537","14,278,767.45",2.5886
29/11/2012,22.940214,"847,276,147.34","12,553","14,306,116.13",2.5817
30/11/2012,22.952392,"850,107,146.33","12,564","14,362,990.99",2.5787
01/12/2012,22.953485,"850,327,097.50","12,567","14,366,023.33",2.5787
02/12/2012,22.954576,"850,290,132.62","12,565","14,364,715.87",2.5787
03/12/2012,22.962271,"850,676,525.57","12,563","14,370,328.72",2.578
04/12/2012,22.952552,"854,518,885.96","12,561","14,432,392.15",2.5796
05/12/2012,22.96569,"855,491,934.78","12,564","14,435,524.17",2.5805
06/12/2012,22.974027,"855,210,284.45","12,565","14,442,324.97",2.5775
07/12/2012,22.968926,"854,601,677.25","12,576","14,454,880.58",2.574
08/12/2012,22.969953,"854,638,207.45","12,576","14,454,852.44",2.574
09/12/2012,22.970978,"854,676,037.84","12,576","14,454,847.04",2.574
10/12/2012,22.968811,"858,499,565.28","12,582","14,522,011.34",2.5738
11/12/2012,22.979075,"857,867,797.18","12,595","14,514,993.68",2.572
12/12/2012,22.98513,"857,169,275.74","12,602","14,513,461.39",2.5695
13/12/2012,22.994988,"832,829,483.02","12,609","14,121,678.74",2.5647
14/12/2012,22.996677,"821,113,308.35","12,618","13,931,228.05",2.563
15/12/2012,22.997726,"821,041,695.68","12,622","13,929,377.61",2.563
16/12/2012,22.998778,"821,056,708.55","12,622","13,928,995.26",2.563
17/12/2012,22.993291,"820,287,382.92","12,623","13,927,415.70",2.5615
18/12/2012,22.994286,"821,423,322.86","12,636","13,943,377.01",2.562
19/12/2012,23.003727,"823,074,505.13","12,643","13,962,401.69",2.5626
20/12/2012,23.001505,"824,388,181.53","12,657","13,989,312.82",2.562
21/12/2012,23.010767,"826,506,183.33","12,665","14,013,591.84",2.5631
22/12/2012,23.011736,"825,751,956.82","12,668","14,000,214.36",2.5631
23/12/2012,23.012706,"825,772,464.89","12,668","13,999,971.54",2.5631
24/12/2012,23.016863,"826,495,464.64","12,672","14,009,698.32",2.5631
25/12/2012,23.017829,"825,498,865.38","12,671","13,992,217.97",2.5631
26/12/2012,23.030623,"821,461,928.97","12,678","13,959,628.00",2.5551
27/12/2012,23.048324,"820,635,108.02","12,689","13,967,119.26",2.5492
28/12/2012,23.052764,"822,962,180.19","12,707","13,996,889.75",2.5505
29/12/2012,23.053725,"823,059,735.96","12,708","13,997,965.67",2.5505
30/12/2012,23.054685,"823,094,024.41","12,708","13,997,965.67",2.5505
31/12/2012,23.050939,"823,487,798.76","12,710","14,006,938.27",2.5505
01/01/2013,23.051897,"823,201,934.15","12,709","14,001,494.44",2.5505
02/01/2013,23.070979,"822,979,464.25","12,719","13,998,207.17",2.5483
03/01/2013,23.063048,"825,592,973.10","12,733","14,036,473.45",2.5503
04/01/2013,23.065314,"823,063,594.18","12,742","14,017,929.24",2.5456
05/01/2013,23.065789,"823,262,846.53","12,750","14,021,033.93",2.5456
06/01/2013,23.066779,"823,298,166.93","12,750","14,021,033.93",2.5456
07/01/2013,23.043222,"821,043,278.24","12,751","13,992,529.46",2.5464
08/01/2013,23.037773,"823,322,858.41","12,760","14,030,289.64",2.5472
09/01/2013,23.049405,"823,111,041.05","12,757","14,007,503.21",2.5494
10/01/2013,23.068163,"825,459,194.68","12,766","14,026,687.49",2.5511
11/01/2013,23.074814,"825,292,598.98","12,783","14,035,769.45",2.5482
12/01/2013,23.075981,"825,609,322.30","12,789","14,040,446.25",2.5482
13/01/2013,23.077141,"825,633,143.14","12,789","14,040,145.06",2.5482
14/01/2013,23.092561,"824,194,896.13","12,790","14,060,402.52",2.5384
15/01/2013,23.109864,"827,290,243.23","12,799","14,085,993.41",2.5414
